h3,ts,pm25,source,confidence,n_sensors
883da115cbfffff,2021-01-10 02:45:00+05:30,111.6,sensor,High,5
883da115cdfffff,2021-01-10 02:45:00+05:30,112.1,sensor,High,5
883da115e1fffff,2021-01-10 02:45:00+05:30,111.2,sensor,High,5
883da115e3fffff,2021-01-10 02:45:00+05:30,111.1,sensor,High,5
883da115e7fffff,2021-01-10 02:45:00+05:30,111.6,sensor,High,5
883da115e9fffff,2021-01-10 02:45:00+05:30,110.1,sensor,High,5
883da115ebfffff,2021-01-10 02:45:00+05:30,109.8,sensor,High,5
883da115edfffff,2021-01-10 02:45:00+05:30,112.7,sensor,High,5
883da11421fffff,2021-01-10 03:00:00+05:30,106.3,sensor,High,4
883da11423fffff,2021-01-10 03:00:00+05:30,106.0,sensor,High,4
883da11425fffff,2021-01-10 03:00:00+05:30,106.7,sensor,High,4
883da11435fffff,2021-01-10 03:00:00+05:30,105.7,sensor,High,4
883da11503fffff,2021-01-10 03:00:00+05:30,106.9,sensor,High,4
883da1150bfffff,2021-01-10 03:00:00+05:30,114.0,sensor,Medium,1
883da11511fffff,2021-01-10 03:00:00+05:30,108.0,sensor,High,4
883da11513fffff,2021-01-10 03:00:00+05:30,110.4,sensor,High,4
883da11515fffff,2021-01-10 03:00:00+05:30,107.3,sensor,High,4
883da11519fffff,2021-01-10 03:00:00+05:30,107.2,sensor,High,4
883da1151bfffff,2021-01-10 03:00:00+05:30,107.3,sensor,High,4
883da11539fffff,2021-01-10 03:00:00+05:30,106.8,sensor,High,4
883da1153bfffff,2021-01-10 03:00:00+05:30,106.9,sensor,High,4
883da11553fffff,2021-01-10 03:00:00+05:30,110.9,sensor,High,3
883da11581fffff,2021-01-10 03:00:00+05:30,92.0,sensor,Medium,1
883da11585fffff,2021-01-10 03:00:00+05:30,98.1,sensor,High,2
883da11589fffff,2021-01-10 03:00:00+05:30,104.9,sensor,High,4
883da1158dfffff,2021-01-10 03:00:00+05:30,104.7,sensor,High,4
883da115a9fffff,2021-01-10 03:00:00+05:30,98.2,sensor,High,2
883da115c1fffff,2021-01-10 03:00:00+05:30,104.7,sensor,High,4
883da115c5fffff,2021-01-10 03:00:00+05:30,102.2,sensor,High,4
883da115c7fffff,2021-01-10 03:00:00+05:30,104.3,sensor,High,4
883da115c9fffff,2021-01-10 03:00:00+05:30,105.6,sensor,High,4
883da115cbfffff,2021-01-10 03:00:00+05:30,105.3,sensor,High,4
883da115cdfffff,2021-01-10 03:00:00+05:30,105.7,sensor,High,4
883da115e1fffff,2021-01-10 03:00:00+05:30,105.1,sensor,High,4
883da115e3fffff,2021-01-10 03:00:00+05:30,104.9,sensor,High,4
883da115e7fffff,2021-01-10 03:00:00+05:30,105.4,sensor,High,4
883da115e9fffff,2021-01-10 03:00:00+05:30,104.3,sensor,High,4
883da115ebfffff,2021-01-10 03:00:00+05:30,103.9,sensor,High,4
883da115edfffff,2021-01-10 03:00:00+05:30,106.3,sensor,High,4
883da11421fffff,2021-01-10 03:15:00+05:30,120.6,sensor,High,3
883da11423fffff,2021-01-10 03:15:00+05:30,119.3,sensor,High,3
883da11425fffff,2021-01-10 03:15:00+05:30,122.2,sensor,High,3
883da11435fffff,2021-01-10 03:15:00+05:30,118.2,sensor,High,3
883da11503fffff,2021-01-10 03:15:00+05:30,127.1,sensor,High,2
883da1150bfffff,2021-01-10 03:15:00+05:30,150.0,sensor,Medium,1
883da11511fffff,2021-01-10 03:15:00+05:30,127.7,sensor,High,3
883da11513fffff,2021-01-10 03:15:00+05:30,138.9,sensor,High,3
883da11515fffff,2021-01-10 03:15:00+05:30,124.7,sensor,High,3
883da11519fffff,2021-01-10 03:15:00+05:30,124.0,sensor,High,3
883da1151bfffff,2021-01-10 03:15:00+05:30,124.6,sensor,High,3
883da11539fffff,2021-01-10 03:15:00+05:30,126.8,sensor,High,2
883da1153bfffff,2021-01-10 03:15:00+05:30,123.0,sensor,High,3
883da11553fffff,2021-01-10 03:15:00+05:30,150.0,sensor,Medium,1
883da11581fffff,2021-01-10 03:15:00+05:30,104.9,sensor,High,2
883da11585fffff,2021-01-10 03:15:00+05:30,104.8,sensor,High,2
883da11589fffff,2021-01-10 03:15:00+05:30,115.8,sensor,High,3
883da1158dfffff,2021-01-10 03:15:00+05:30,115.2,sensor,High,3
883da115a9fffff,2021-01-10 03:15:00+05:30,104.6,sensor,High,2
883da115c1fffff,2021-01-10 03:15:00+05:30,115.4,sensor,High,3
883da115c5fffff,2021-01-10 03:15:00+05:30,111.1,sensor,High,3
883da115c7fffff,2021-01-10 03:15:00+05:30,114.2,sensor,High,3
883da115c9fffff,2021-01-10 03:15:00+05:30,118.0,sensor,High,3
883da115cbfffff,2021-01-10 03:15:00+05:30,117.0,sensor,High,3
883da115cdfffff,2021-01-10 03:15:00+05:30,118.7,sensor,High,3
883da115d5fffff,2021-01-10 03:15:00+05:30,111.0,sensor,Medium,1
883da115ddfffff,2021-01-10 03:15:00+05:30,111.0,sensor,Medium,1
883da115e1fffff,2021-01-10 03:15:00+05:30,116.5,sensor,High,3
883da115e3fffff,2021-01-10 03:15:00+05:30,115.8,sensor,High,3
883da115e7fffff,2021-01-10 03:15:00+05:30,117.4,sensor,High,3
883da115e9fffff,2021-01-10 03:15:00+05:30,115.4,sensor,High,3
883da115ebfffff,2021-01-10 03:15:00+05:30,113.3,sensor,High,3
883da115edfffff,2021-01-10 03:15:00+05:30,120.8,sensor,High,3
883da11421fffff,2021-01-10 03:30:00+05:30,113.1,sensor,High,4
883da11423fffff,2021-01-10 03:30:00+05:30,112.9,sensor,High,4
883da11425fffff,2021-01-10 03:30:00+05:30,113.3,sensor,High,4
883da1142dfffff,2021-01-10 03:30:00+05:30,108.0,sensor,Medium,1
883da11435fffff,2021-01-10 03:30:00+05:30,112.8,sensor,High,4
883da11503fffff,2021-01-10 03:30:00+05:30,112.2,sensor,High,3
883da1150bfffff,2021-01-10 03:30:00+05:30,118.2,sensor,High,2
883da11511fffff,2021-01-10 03:30:00+05:30,114.0,sensor,High,4
883da11513fffff,2021-01-10 03:30:00+05:30,114.3,sensor,High,4
883da11515fffff,2021-01-10 03:30:00+05:30,113.7,sensor,High,4
883da11519fffff,2021-01-10 03:30:00+05:30,113.5,sensor,High,4
883da1151bfffff,2021-01-10 03:30:00+05:30,113.5,sensor,High,4
883da11539fffff,2021-01-10 03:30:00+05:30,113.5,sensor,High,4
883da1153bfffff,2021-01-10 03:30:00+05:30,113.5,sensor,High,4
883da11553fffff,2021-01-10 03:30:00+05:30,118.1,sensor,High,2
883da11581fffff,2021-01-10 03:30:00+05:30,108.5,sensor,High,2
883da11585fffff,2021-01-10 03:30:00+05:30,108.5,sensor,High,2
883da11589fffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da1158dfffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115a9fffff,2021-01-10 03:30:00+05:30,108.3,sensor,High,2
883da115c1fffff,2021-01-10 03:30:00+05:30,112.5,sensor,High,4
883da115c5fffff,2021-01-10 03:30:00+05:30,113.0,sensor,High,4
883da115c7fffff,2021-01-10 03:30:00+05:30,112.6,sensor,High,4
883da115c9fffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115cbfffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115cdfffff,2021-01-10 03:30:00+05:30,112.5,sensor,High,4
883da115d5fffff,2021-01-10 03:30:00+05:30,119.0,sensor,Medium,1
883da115ddfffff,2021-01-10 03:30:00+05:30,119.0,sensor,Medium,1
883da115e1fffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115e3fffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115e7fffff,2021-01-10 03:30:00+05:30,112.8,sensor,High,4
883da115e9fffff,2021-01-10 03:30:00+05:30,111.7,sensor,High,4
883da115ebfffff,2021-01-10 03:30:00+05:30,112.7,sensor,High,4
883da115edfffff,2021-01-10 03:30:00+05:30,113.2,sensor,High,4
883da11421fffff,2021-01-10 03:45:00+05:30,111.1,sensor,High,4
883da11423fffff,2021-01-10 03:45:00+05:30,111.6,sensor,High,4
883da11425fffff,2021-01-10 03:45:00+05:30,110.5,sensor,High,4
883da1142dfffff,2021-01-10 03:45:00+05:30,106.0,sensor,Medium,1
883da11435fffff,2021-01-10 03:45:00+05:30,112.1,sensor,High,4
883da11503fffff,2021-01-10 03:45:00+05:30,107.1,sensor,High,3
883da1150bfffff,2021-01-10 03:45:00+05:30,104.3,sensor,High,2
883da11511fffff,2021-01-10 03:45:00+05:30,109.0,sensor,High,4
883da11513fffff,2021-01-10 03:45:00+05:30,107.4,sensor,High,4
883da11515fffff,2021-01-10 03:45:00+05:30,109.8,sensor,High,4
883da11519fffff,2021-01-10 03:45:00+05:30,110.0,sensor,High,4
883da1151bfffff,2021-01-10 03:45:00+05:30,109.8,sensor,High,4
883da11539fffff,2021-01-10 03:45:00+05:30,110.4,sensor,High,4
883da1153bfffff,2021-01-10 03:45:00+05:30,110.3,sensor,High,4
883da11553fffff,2021-01-10 03:45:00+05:30,107.1,sensor,High,3
883da11581fffff,2021-01-10 03:45:00+05:30,125.0,sensor,Medium,1
883da11585fffff,2021-01-10 03:45:00+05:30,125.0,sensor,Medium,1
883da11589fffff,2021-01-10 03:45:00+05:30,113.5,sensor,High,4
883da1158dfffff,2021-01-10 03:45:00+05:30,113.9,sensor,High,4
883da115a9fffff,2021-01-10 03:45:00+05:30,125.0,sensor,Medium,1
883da115c1fffff,2021-01-10 03:45:00+05:30,113.6,sensor,High,4
883da115c5fffff,2021-01-10 03:45:00+05:30,118.6,sensor,High,4
883da115c7fffff,2021-01-10 03:45:00+05:30,114.7,sensor,High,4
883da115c9fffff,2021-01-10 03:45:00+05:30,112.1,sensor,High,4
883da115cbfffff,2021-01-10 03:45:00+05:30,112.7,sensor,High,4
883da115cdfffff,2021-01-10 03:45:00+05:30,111.7,sensor,High,4
883da115d5fffff,2021-01-10 03:45:00+05:30,125.0,sensor,Medium,1
883da115ddfffff,2021-01-10 03:45:00+05:30,125.0,sensor,Medium,1
883da115e1fffff,2021-01-10 03:45:00+05:30,113.1,sensor,High,4
883da115e3fffff,2021-01-10 03:45:00+05:30,113.5,sensor,High,4
883da115e7fffff,2021-01-10 03:45:00+05:30,112.6,sensor,High,4
883da115e9fffff,2021-01-10 03:45:00+05:30,113.4,sensor,High,4
883da115ebfffff,2021-01-10 03:45:00+05:30,115.7,sensor,High,4
883da115edfffff,2021-01-10 03:45:00+05:30,111.1,sensor,High,4
883da11421fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11423fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11425fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da1142dfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11435fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11503fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da1150bfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11511fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11513fffff,2021-01-10 04:00:00+05:30,107.3,sensor,High,2
883da11515fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11519fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da1151bfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11539fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da1153bfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11553fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11589fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da1158dfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115c1fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115c5fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115c7fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115c9fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115cbfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115cdfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115e1fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115e3fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115e7fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115e9fffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115ebfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da115edfffff,2021-01-10 04:00:00+05:30,107.5,sensor,High,2
883da11421fffff,2021-01-10 04:15:00+05:30,109.9,sensor,High,5
883da11423fffff,2021-01-10 04:15:00+05:30,110.0,sensor,High,5
883da11425fffff,2021-01-10 04:15:00+05:30,109.7,sensor,High,5
883da1142dfffff,2021-01-10 04:15:00+05:30,107.6,sensor,High,3
883da11435fffff,2021-01-10 04:15:00+05:30,110.1,sensor,High,5
883da11503fffff,2021-01-10 04:15:00+05:30,109.7,sensor,High,5
883da1150bfffff,2021-01-10 04:15:00+05:30,107.7,sensor,High,3
883da11511fffff,2021-01-10 04:15:00+05:30,109.3,sensor,High,5
883da11513fffff,2021-01-10 04:15:00+05:30,108.1,sensor,High,5
883da11515fffff,2021-01-10 04:15:00+05:30,109.6,sensor,High,5
883da11519fffff,2021-01-10 04:15:00+05:30,109.6,sensor,High,5
883da1151bfffff,2021-01-10 04:15:00+05:30,109.5,sensor,High,5
883da11539fffff,2021-01-10 04:15:00+05:30,109.8,sensor,High,5
883da1153bfffff,2021-01-10 04:15:00+05:30,109.8,sensor,High,5
883da11553fffff,2021-01-10 04:15:00+05:30,110.1,sensor,High,4
883da11581fffff,2021-01-10 04:15:00+05:30,108.0,sensor,Medium,1
883da11585fffff,2021-01-10 04:15:00+05:30,113.2,sensor,High,2
883da11589fffff,2021-01-10 04:15:00+05:30,110.3,sensor,High,5
883da1158dfffff,2021-01-10 04:15:00+05:30,110.3,sensor,High,5
883da115a9fffff,2021-01-10 04:15:00+05:30,113.3,sensor,High,2
883da115c1fffff,2021-01-10 04:15:00+05:30,110.3,sensor,High,5
883da115c5fffff,2021-01-10 04:15:00+05:30,110.6,sensor,High,5
883da115c7fffff,2021-01-10 04:15:00+05:30,110.4,sensor,High,5
883da115c9fffff,2021-01-10 04:15:00+05:30,110.1,sensor,High,5
883da115cbfffff,2021-01-10 04:15:00+05:30,110.2,sensor,High,5
883da115cdfffff,2021-01-10 04:15:00+05:30,110.1,sensor,High,5
883da115e1fffff,2021-01-10 04:15:00+05:30,110.3,sensor,High,5
883da115e3fffff,2021-01-10 04:15:00+05:30,110.3,sensor,High,5
883da115e7fffff,2021-01-10 04:15:00+05:30,110.2,sensor,High,5
883da115e9fffff,2021-01-10 04:15:00+05:30,110.8,sensor,High,5
883da115ebfffff,2021-01-10 04:15:00+05:30,110.5,sensor,High,5
883da115edfffff,2021-01-10 04:15:00+05:30,110.1,sensor,High,5
883da102d1fffff,2021-01-10 04:30:00+05:30,109.0,sensor,Medium,1
883da11421fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,4
883da11423fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,4
883da11425fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,4
883da1142dfffff,2021-01-10 04:30:00+05:30,108.5,sensor,High,2
883da11435fffff,2021-01-10 04:30:00+05:30,108.8,sensor,High,4
883da11503fffff,2021-01-10 04:30:00+05:30,108.6,sensor,High,3
883da1150bfffff,2021-01-10 04:30:00+05:30,108.5,sensor,High,2
883da11511fffff,2021-01-10 04:30:00+05:30,108.6,sensor,High,5
883da11513fffff,2021-01-10 04:30:00+05:30,108.5,sensor,High,5
883da11515fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,5
883da11519fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,5
883da1151bfffff,2021-01-10 04:30:00+05:30,108.6,sensor,High,5
883da11535fffff,2021-01-10 04:30:00+05:30,109.0,sensor,Medium,1
883da11539fffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,3
883da1153bfffff,2021-01-10 04:30:00+05:30,108.8,sensor,High,5
883da1153dfffff,2021-01-10 04:30:00+05:30,109.0,sensor,Medium,1
883da11553fffff,2021-01-10 04:30:00+05:30,108.5,sensor,High,2
883da11581fffff,2021-01-10 04:30:00+05:30,109.1,sensor,High,2
883da11585fffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,3
883da11589fffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da1158bfffff,2021-01-10 04:30:00+05:30,117.0,sensor,Medium,1
883da1158dfffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da115a9fffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,3
883da115c1fffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da115c5fffff,2021-01-10 04:30:00+05:30,109.1,sensor,High,5
883da115c7fffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,5
883da115c9fffff,2021-01-10 04:30:00+05:30,108.8,sensor,High,5
883da115cbfffff,2021-01-10 04:30:00+05:30,108.8,sensor,High,4
883da115cdfffff,2021-01-10 04:30:00+05:30,108.7,sensor,High,5
883da115d5fffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,2
883da115ddfffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,2
883da115e1fffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da115e3fffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da115e7fffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da115e9fffff,2021-01-10 04:30:00+05:30,108.8,sensor,High,5
883da115ebfffff,2021-01-10 04:30:00+05:30,109.0,sensor,High,5
883da115edfffff,2021-01-10 04:30:00+05:30,108.9,sensor,High,5
883da100dbfffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10293fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da1029bfffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da10705fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da1070dfffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10721fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10725fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10727fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10729fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da1072bfffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da1072dfffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10741fffff,2021-01-10 04:45:00+05:30,108.2,sensor,High,2
883da10745fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10747fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10749fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da1074bfffff,2021-01-10 04:45:00+05:30,106.6,sensor,High,2
883da1074dfffff,2021-01-10 04:45:00+05:30,106.1,sensor,High,2
883da10757fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10761fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10767fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da10769fffff,2021-01-10 04:45:00+05:30,113.0,sensor,Medium,1
883da11421fffff,2021-01-10 04:45:00+05:30,107.0,sensor,High,3
883da11423fffff,2021-01-10 04:45:00+05:30,106.7,sensor,High,3
883da11425fffff,2021-01-10 04:45:00+05:30,107.3,sensor,High,3
883da11435fffff,2021-01-10 04:45:00+05:30,106.3,sensor,High,3
883da11503fffff,2021-01-10 04:45:00+05:30,109.5,sensor,High,2
883da11511fffff,2021-01-10 04:45:00+05:30,108.1,sensor,High,3
883da11513fffff,2021-01-10 04:45:00+05:30,109.2,sensor,High,3
883da11515fffff,2021-01-10 04:45:00+05:30,107.6,sensor,High,3
883da11519fffff,2021-01-10 04:45:00+05:30,107.6,sensor,High,3
883da1151bfffff,2021-01-10 04:45:00+05:30,107.8,sensor,High,3
883da11539fffff,2021-01-10 04:45:00+05:30,109.5,sensor,High,2
883da1153bfffff,2021-01-10 04:45:00+05:30,107.3,sensor,High,3
883da11553fffff,2021-01-10 04:45:00+05:30,109.5,sensor,High,2
883da11581fffff,2021-01-10 04:45:00+05:30,101.5,sensor,High,2
883da11583fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da11585fffff,2021-01-10 04:45:00+05:30,101.8,sensor,High,2
883da11587fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da11589fffff,2021-01-10 04:45:00+05:30,104.5,sensor,High,4
883da1158bfffff,2021-01-10 04:45:00+05:30,101.3,sensor,High,2
883da1158dfffff,2021-01-10 04:45:00+05:30,104.1,sensor,High,4
883da115a3fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115a7fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115a9fffff,2021-01-10 04:45:00+05:30,101.8,sensor,High,2
883da115abfffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115b1fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115b3fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115b5fffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115bdfffff,2021-01-10 04:45:00+05:30,102.0,sensor,Medium,1
883da115c1fffff,2021-01-10 04:45:00+05:30,105.3,sensor,High,3
883da115c5fffff,2021-01-10 04:45:00+05:30,102.5,sensor,High,3
883da115c7fffff,2021-01-10 04:45:00+05:30,104.1,sensor,High,4
883da115c9fffff,2021-01-10 04:45:00+05:30,106.4,sensor,High,3
883da115cbfffff,2021-01-10 04:45:00+05:30,105.9,sensor,High,3
883da115cdfffff,2021-01-10 04:45:00+05:30,106.9,sensor,High,3
883da115d5fffff,2021-01-10 04:45:00+05:30,100.5,sensor,Medium,1
883da115ddfffff,2021-01-10 04:45:00+05:30,100.5,sensor,Medium,1
883da115e1fffff,2021-01-10 04:45:00+05:30,105.2,sensor,High,4
883da115e3fffff,2021-01-10 04:45:00+05:30,104.1,sensor,High,4
883da115e7fffff,2021-01-10 04:45:00+05:30,104.5,sensor,High,4
883da115e9fffff,2021-01-10 04:45:00+05:30,106.4,sensor,High,3
883da115ebfffff,2021-01-10 04:45:00+05:30,103.6,sensor,High,4
883da115edfffff,2021-01-10 04:45:00+05:30,106.9,sensor,High,3
883da10093fffff,2021-01-10 05:00:00+05:30,115.1,sensor,High,2
883da100d3fffff,2021-01-10 05:00:00+05:30,115.9,sensor,High,2
883da100dbfffff,2021-01-10 05:00:00+05:30,116.0,sensor,Medium,1
883da1054dfffff,2021-01-10 05:00:00+05:30,115.0,sensor,High,2
883da10705fffff,2021-01-10 05:00:00+05:30,116.0,sensor,Medium,1
883da1070dfffff,2021-01-10 05:00:00+05:30,116.0,sensor,Medium,1
883da10721fffff,2021-01-10 05:00:00+05:30,115.8,sensor,High,2
883da10725fffff,2021-01-10 05:00:00+05:30,116.0,sensor,High,2
883da10727fffff,2021-01-10 05:00:00+05:30,115.5,sensor,High,2
883da10729fffff,2021-01-10 05:00:00+05:30,115.8,sensor,High,2
883da1072bfffff,2021-01-10 05:00:00+05:30,115.7,sensor,High,2
883da1072dfffff,2021-01-10 05:00:00+05:30,115.9,sensor,High,2
883da10761fffff,2021-01-10 05:00:00+05:30,116.0,sensor,Medium,1
883da10767fffff,2021-01-10 05:00:00+05:30,116.0,sensor,Medium,1
883da11421fffff,2021-01-10 05:00:00+05:30,101.0,sensor,High,2
883da11423fffff,2021-01-10 05:00:00+05:30,102.8,sensor,High,3
883da11425fffff,2021-01-10 05:00:00+05:30,100.9,sensor,High,2
883da11435fffff,2021-01-10 05:00:00+05:30,103.4,sensor,High,3
883da11437fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da11503fffff,2021-01-10 05:00:00+05:30,100.7,sensor,High,2
883da1150bfffff,2021-01-10 05:00:00+05:30,94.0,sensor,Medium,1
883da11511fffff,2021-01-10 05:00:00+05:30,100.9,sensor,High,3
883da11513fffff,2021-01-10 05:00:00+05:30,100.6,sensor,High,3
883da11515fffff,2021-01-10 05:00:00+05:30,100.6,sensor,High,2
883da11519fffff,2021-01-10 05:00:00+05:30,100.8,sensor,High,2
883da1151bfffff,2021-01-10 05:00:00+05:30,101.4,sensor,High,3
883da11539fffff,2021-01-10 05:00:00+05:30,100.7,sensor,High,2
883da1153bfffff,2021-01-10 05:00:00+05:30,100.7,sensor,High,2
883da11553fffff,2021-01-10 05:00:00+05:30,100.9,sensor,High,2
883da11581fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da11583fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da11585fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da11587fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da11589fffff,2021-01-10 05:00:00+05:30,105.9,sensor,High,3
883da1158bfffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da1158dfffff,2021-01-10 05:00:00+05:30,106.1,sensor,High,3
883da115a9fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115abfffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115c1fffff,2021-01-10 05:00:00+05:30,104.3,sensor,High,3
883da115c5fffff,2021-01-10 05:00:00+05:30,103.1,sensor,High,3
883da115c7fffff,2021-01-10 05:00:00+05:30,106.8,sensor,High,3
883da115c9fffff,2021-01-10 05:00:00+05:30,103.1,sensor,High,3
883da115cbfffff,2021-01-10 05:00:00+05:30,104.1,sensor,High,3
883da115cdfffff,2021-01-10 05:00:00+05:30,102.2,sensor,High,3
883da115d1fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115d5fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115d7fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115d9fffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115ddfffff,2021-01-10 05:00:00+05:30,107.0,sensor,Medium,1
883da115e1fffff,2021-01-10 05:00:00+05:30,102.9,sensor,High,3
883da115e3fffff,2021-01-10 05:00:00+05:30,104.5,sensor,High,3
